"pais","nacionalidad","estado","ciudad"
"Spain","Spanish","Cantabria","Riotuerto"
"Spain","Spanish","Cantabria","Rozas de Valdearroyo Las"
"Spain","Spanish","Cantabria","Ruiloba"
"Spain","Spanish","Cantabria","San Felices de Buelna"
"Spain","Spanish","Cantabria","San Roque de Riomiera"
"Spain","Spanish","Cantabria","Santillana del Mar"
"Spain","Spanish","Cantabria","Soba"
"Spain","Spanish","Cantabria","Tojos Los"
"Spain","Spanish","Cantabria","Tresviso"
"Spain","Spanish","Cantabria","Tudanca"
"Spain","Spanish","Cantabria","Udías"
"Spain","Spanish","Cantabria","Valdáliga"
"Spain","Spanish","Cantabria","Valdeolea"
"Spain","Spanish","Cantabria","Valdeprado del Río"
"Spain","Spanish","Cantabria","Valderredible"
"Spain","Spanish","Cantabria","Val de San Vicente"
"Spain","Spanish","Cantabria","Vega de Liébana"
"Spain","Spanish","Cantabria","Valle de Villaverde"
"Spain","Spanish","Cantabria","Voto"
"Spain","Spanish","La Rioja","Ajamil de Cameros"
"Spain","Spanish","La Rioja","Bezares"
"Spain","Spanish","La Rioja","Camprovín"
"Spain","Spanish","La Rioja","Castroviejo"
"Spain","Spanish","La Rioja","Cuzcurrita de Río Tirón"
"Spain","Spanish","La Rioja","Daroca de Rioja"
"Spain","Spanish","La Rioja","Mansilla de la Sierra"
"Spain","Spanish","La Rioja","Navarrete"
"Spain","Spanish","La Rioja","Nestares"
"Spain","Spanish","La Rioja","Ortigosa de Cameros"
"Spain","Spanish","La Rioja","Rasillo de Cameros El"
"Spain","Spanish","La Rioja","Redal El"
"Spain","Spanish","La Rioja","Ribafrecha"
"Spain","Spanish","La Rioja","Santa Engracia del Jubera"
"Spain","Spanish","La Rioja","Santurde de Rioja"
"Spain","Spanish","La Rioja","Sotés"
"Spain","Spanish","La Rioja","Villar de Arnedo El"
"Spain","Spanish","Islas Baleares","Ciutadella de Menorca"
"Spain","Spanish","Islas Baleares","Deyá"
"Spain","Spanish","Islas Baleares","Formentera"
"Spain","Spanish","Islas Baleares","Eivissa"
"Spain","Spanish","Islas Baleares","Mercadal Es"
"Spain","Spanish","Islas Baleares","Pobla Sa"
"Spain","Spanish","Islas Baleares","Santa Eulalia del Río"
"Spain","Spanish","Islas Baleares","Santa María del Camí"
"Spain","Spanish","Islas Baleares","Salines Ses"
"Spain","Spanish","Islas Baleares","Castell Es"
"Spain","Spanish","Islas Baleares","Migjorn Gran Es"
"Spain","Spanish","Valencia","Atzeneta dAlbaida"
"Spain","Spanish","Valencia","Alcúdia l"
"Spain","Spanish","Valencia","Alcúdia de Crespins l"
"Spain","Spanish","Valencia","Alfara de la Baronia"
"Spain","Spanish","Valencia","Algar de Palancia"
"Spain","Spanish","Valencia","Almàssera"
"Spain","Spanish","Valencia","Alqueria de la Comtessa l"
"Spain","Spanish","Valencia","Aras de los Olmos"
"Spain","Spanish","Valencia","Aielo de Rugat"
"Spain","Spanish","Valencia","Benifairó de la Valldigna"
"Spain","Spanish","Valencia","Bonrepòs i Mirambell"
"Spain","Spanish","Valencia","Canet dEn Berenguer"
"Spain","Spanish","Valencia","Eliana l"
"Spain","Spanish","Valencia","Ènova l"
"Spain","Spanish","Valencia","Font dEn Carròs la"
"Spain","Spanish","Valencia","Font de la Figuera la"
"Spain","Spanish","Valencia","Granja de la Costera la"
"Spain","Spanish","Valencia","Guadasséquies"
"Spain","Spanish","Valencia","Guardamar de la Safor"
"Spain","Spanish","Valencia","Xeraco"
"Spain","Spanish","Valencia","Llocnou de la Corona"
"Spain","Spanish","Valencia","Llosa de Ranes la"
"Spain","Spanish","Valencia","Massalavés"
"Spain","Spanish","Valencia","Massalfassar"
"Spain","Spanish","Valencia","Massanassa"
"Spain","Spanish","Valencia","Mogente/Moixent"
"Spain","Spanish","Valencia","Montserrat"
"Spain","Spanish","Valencia","Montaverner"
"Spain","Spanish","Valencia","Montitxelvo/Montichelvo"
"Spain","Spanish","Valencia","Novelé/Novetlè"
"Spain","Spanish","Valencia","Olleria l"
"Spain","Spanish","Valencia","Palomar el"
"Spain","Spanish","Valencia","Pobla de Farnals la"
"Spain","Spanish","Valencia","Pobla del Duc la"
"Spain","Spanish","Valencia","Pobla de Vallbona la"
"Spain","Spanish","Valencia","Pobla Llarga la"
"Spain","Spanish","Valencia","Rafelbuñol/Rafelbunyol"
"Spain","Spanish","Valencia","Real"
"Spain","Spanish","Valencia","Riba-roja de Túria"
"Spain","Spanish","Valencia","Rotglà i Corberà"
"Spain","Spanish","Valencia","Sagunto/Sagunt"
"Spain","Spanish","Valencia","Salem"
"Spain","Spanish","Valencia","Sant Joanet"
"Spain","Spanish","Valencia","Teresa de Cofrentes"
"Spain","Spanish","Valencia","Torrebaja"
"Spain","Spanish","Valencia","Torres Torres"
"Spain","Spanish","Valencia","Yesa La"
"Spain","Spanish","Valencia","Gátova"
"Spain","Spanish","Navarra","Baztan"
"Spain","Spanish","Valencia","San Antonio de Benagéber"
"Spain","Spanish","Valencia","Benicull de Xúquer"
"Spain","Spanish","Murcia","Caravaca de la Cruz"
"Spain","Spanish","Murcia","Fuente Álamo de Murcia"
"Spain","Spanish","Murcia","Torres de Cotillas Las"
"Spain","Spanish","Murcia","Unión La"
"Spain","Spanish","Murcia","Villanueva del Río Segura"
"Spain","Spanish","Murcia","Alcázares Los"
"Spain","Spanish","León","Alija del Infantado"
"Spain","Spanish","León","Antigua La"
"Spain","Spanish","León","Bañeza La"
"Spain","Spanish","León","Barrios de Luna Los"
"Spain","Spanish","León","Burgo Ranero El"
"Spain","Spanish","León","Cabañas Raras"
"Spain","Spanish","León","Carrizo"
"Spain","Spanish","León","Castrotierra de Valmadrigal"
"Spain","Spanish","León","Cea"
"Spain","Spanish","León","Ercina La"
"Spain","Spanish","León","Lucillo"
"Spain","Spanish","León","Matanza"
"Spain","Spanish","León","Noceda del Bierzo"
"Spain","Spanish","León","Omañas Las"
"Spain","Spanish","León","Pola de Gordón La"
"Spain","Spanish","León","Riello"
"Spain","Spanish","León","Rioseco de Tapia"
"Spain","Spanish","León","Robla La"
"Spain","Spanish","León","Santovenia de la Valdoncina"
"Spain","Spanish","León","Valdelugueros"
"Spain","Spanish","León","Vecilla La"
"Spain","Spanish","León","Vegas del Condado"
"Spain","Spanish","León","Toral de los Vados"
"Spain","Spanish","León","Villaornate y Castro"
"Spain","Spanish","Navarra","Abárzuza/Abartzuza"
"Spain","Spanish","Navarra","Abaurregaina/Abaurrea Alta"
"Spain","Spanish","Navarra","Abaurrepea/Abaurrea Baja"
"Spain","Spanish","Navarra","Aberin"
"Spain","Spanish","Navarra","Ablitas"
"Spain","Spanish","Navarra","Aibar/Oibar"
"Spain","Spanish","Navarra","Altsasu/Alsasua"
"Spain","Spanish","Navarra","Allín/Allin"
"Spain","Spanish","Navarra","Améscoa Baja"
"Spain","Spanish","Navarra","Ancín/Antzin"
"Spain","Spanish","Navarra","Ansoáin/Antsoain"
"Spain","Spanish","Navarra","Anue"
"Spain","Spanish","Navarra","Aoiz/Agoitz"
"Spain","Spanish","Navarra","Araitz"
"Spain","Spanish","Navarra","Aranarache/Aranaratxe"
"Spain","Spanish","Navarra","Arantza"
"Spain","Spanish","Navarra","Aranguren"
"Spain","Spanish","Navarra","Arakil"
"Spain","Spanish","Navarra","Arce/Artzi"
"Spain","Spanish","Navarra","Arcos Los"
"Spain","Spanish","Navarra","Aribe"
"Spain","Spanish","Navarra","Atez"
"Spain","Spanish","Navarra","Ayegui/Aiegi"
"Spain","Spanish","Navarra","Barbarin"
"Spain","Spanish","Navarra","Basaburua"
"Spain","Spanish","Navarra","Bertizarana"
"Spain","Spanish","Navarra","Biurrun-Olcoz"
"Spain","Spanish","Navarra","Auritz/Burguete"
"Spain","Spanish","Navarra","Burgui/Burgi"
"Spain","Spanish","Navarra","Burlada/Burlata"
"Spain","Spanish","Navarra","Busto El"
"Spain","Spanish","Navarra","Cabanillas"
"Spain","Spanish","Navarra","Ziordia"
"Spain","Spanish","Navarra","Cirauqui/Zirauki"
"Spain","Spanish","Navarra","Ciriza/Ziritza"
"Spain","Spanish","Navarra","Cizur"
"Spain","Spanish","Navarra","Cortes"
"Spain","Spanish","Navarra","Donamaria"
"Spain","Spanish","Navarra","Etxalar"
"Spain","Spanish","Navarra","Etxarri-Aranatz"
"Spain","Spanish","Navarra","Etxauri"
"Spain","Spanish","Navarra","Egüés"
"Spain","Spanish","Navarra","Noáin (Valle de Elorz)/Noain (Elortzibar)"
"Spain","Spanish","Navarra","Enériz/Eneritz"
"Spain","Spanish","Navarra","Eratsun"
"Spain","Spanish","Navarra","Ergoiena"
"Spain","Spanish","Navarra","Erro"
"Spain","Spanish","Navarra","Ezcároz/Ezkaroze"
"Spain","Spanish","Navarra","Esparza de Salazar/Espartza Zaraitzu"
"Spain","Spanish","Navarra","Esteribar"
"Spain","Spanish","Navarra","Ezcabarte"
"Spain","Spanish","Navarra","Ezkurra"
"Spain","Spanish","Navarra","Ezprogui"
"Spain","Spanish","Navarra","Gallipienzo/Galipentzu"
"Spain","Spanish","Navarra","Gallués/Galoze"
"Spain","Spanish","Navarra","Garaioa"
"Spain","Spanish","Navarra","Güesa/Gorza"
"Spain","Spanish","Navarra","Guesálaz/Gesalatz"
"Spain","Spanish","Navarra","Huarte/Uharte"
"Spain","Spanish","Navarra","Uharte-Arakil"
"Spain","Spanish","Navarra","Ibargoiti"
"Spain","Spanish","Navarra","Imotz"
"Spain","Spanish","Navarra","Isaba/Izaba"
"Spain","Spanish","Navarra","Iza/Itza"
"Spain","Spanish","Navarra","Izagaondoa"
"Spain","Spanish","Navarra","Izalzu/Itzaltzu"
"Spain","Spanish","Navarra","Jaurrieta"
"Spain","Spanish","Navarra","Juslapeña"
"Spain","Spanish","Navarra","Beintza-Labaien"
"Spain","Spanish","Navarra","Lakuntza"
"Spain","Spanish","Navarra","Lana"
"Spain","Spanish","Navarra","Lantz"
"Spain","Spanish","Navarra","Larraun"
"Spain","Spanish","Navarra","Leitza"
"Spain","Spanish","Navarra","Leoz/Leotz"
"Spain","Spanish","Navarra","Lesaka"
"Spain","Spanish","Navarra","Lizoáin-Arriasgoiti"
"Spain","Spanish","Navarra","Lónguida/Longida"
"Spain","Spanish","Navarra","Luquin"
"Spain","Spanish","Navarra","Mendaza"
"Spain","Spanish","Navarra","Monreal/Elo"
"Spain","Spanish","Navarra","Monteagudo"
"Spain","Spanish","Navarra","Mues"
"Spain","Spanish","Navarra","Murillo el Cuende"
"Spain","Spanish","Navarra","Navascués/Nabaskoze"
"Spain","Spanish","Navarra","Ochagavía/Otsagabia"
"Spain","Spanish","Navarra","Odieta"
"Spain","Spanish","Navarra","Oitz"
"Spain","Spanish","Navarra","Olaibar"
"Spain","Spanish","Navarra","Olazti/Olazagutía"
"Spain","Spanish","Navarra","Olite/Erriberri"
"Spain","Spanish","Navarra","Olóriz/Oloritz"
"Spain","Spanish","Navarra","Cendea de Olza/Oltza Zendea"
"Spain","Spanish","Navarra","Ollo"
"Spain","Spanish","Navarra","Orbaizeta"
"Spain","Spanish","Navarra","Oronz/Orontze"
"Spain","Spanish","Navarra","Oroz-Betelu/Orotz-Betelu"
"Spain","Spanish","Navarra","Pamplona/Iruña"
"Spain","Spanish","Navarra","Peralta/Azkoien"
"Spain","Spanish","Navarra","Puente la Reina/Gares"
"Spain","Spanish","Navarra","Romanzado"
"Spain","Spanish","Navarra","Roncal/Erronkari"
"Spain","Spanish","Navarra","Orreaga/Roncesvalles"
"Spain","Spanish","Navarra","Salinas de Oro/Jaitz"
"Spain","Spanish","Navarra","Doneztebe/Santesteban"
"Spain","Spanish","Navarra","Sarriés/Sartze"
"Spain","Spanish","Navarra","Sunbilla"
"Spain","Spanish","Navarra","Tiebas-Muruarte de Reta"
"Spain","Spanish","Navarra","Torralba del Río"
"Spain","Spanish","Navarra","Ucar"
"Spain","Spanish","Navarra","Ultzama"
"Spain","Spanish","Navarra","Unciti"
"Spain","Spanish","Navarra","Unzué/Untzue"
"Spain","Spanish","Navarra","Urdazubi/Urdax"
"Spain","Spanish","Navarra","Urdiain"
"Spain","Spanish","Navarra","Urraul Alto"
"Spain","Spanish","Navarra","Urraul Bajo"
"Spain","Spanish","Navarra","Urroz-Villa"
"Spain","Spanish","Navarra","Urrotz"
"Spain","Spanish","Navarra","Urzainqui/Urzainki"
"Spain","Spanish","Navarra","Uztárroz/Uztarroze"
"Spain","Spanish","Navarra","Luzaide/Valcarlos"
"Spain","Spanish","Navarra","Viana"
"Spain","Spanish","Navarra","Vidángoz/Bidankoze"
"Spain","Spanish","Navarra","Bidaurreta"
"Spain","Spanish","Navarra","Hiriberri/Villanueva de Aezkoa"
"Spain","Spanish","Navarra","Villava/Atarrabia"
"Spain","Spanish","Navarra","Valle de Yerri/Deierri"
"Spain","Spanish","Navarra","Zabalza/Zabaltza"
"Spain","Spanish","Navarra","Berrioplano/Berriobeiti"
"Spain","Spanish","Navarra","Irurtzun"
"Spain","Spanish","Navarra","Zizur Mayor/Zizur Nagusia"
"Spain","Spanish","Navarra","Lekunberri"
"Spain","Spanish","Huesca","Aisa"
"Spain","Spanish","Huesca","Alcampell"
"Spain","Spanish","Huesca","Almunia de San Juan"
"Spain","Spanish","Huesca","Altorricón"
"Spain","Spanish","Huesca","Arén"
"Spain","Spanish","Huesca","Azanuy-Alins"
"Spain","Spanish","Huesca","Baldellou"
"Spain","Spanish","Huesca","Benabarre"
"Spain","Spanish","Huesca","Biescas"
"Spain","Spanish","Huesca","Blecua y Torres"
"Spain","Spanish","Huesca","Caldearenas"
"Spain","Spanish","Huesca","Campo"
"Spain","Spanish","Huesca","Canal de Berdún"
"Spain","Spanish","Huesca","Castillonroy"
"Spain","Spanish","Huesca","Estopiñán del Castillo"
"Spain","Spanish","Huesca","Fanlo"
"Spain","Spanish","Huesca","Foradada del Toscar"
"Spain","Spanish","Huesca","Fueva La"
"Spain","Spanish","Huesca","Grado El"
"Spain","Spanish","Huesca","Isábena"
"Spain","Spanish","Huesca","Lascellas-Ponzano"
"Spain","Spanish","Huesca","Monesma y Cajigar"
"Spain","Spanish","Huesca","Monflorite-Lascasas"
"Spain","Spanish","Huesca","Montanuy"
"Spain","Spanish","Huesca","Olvena"
"Spain","Spanish","Huesca","Osso de Cinca"
"Spain","Spanish","Huesca","Panticosa"
"Spain","Spanish","Huesca","Peñas de Riglos Las"
"Spain","Spanish","Huesca","Peralta de Alcofea"
"Spain","Spanish","Huesca","Peralta de Calasanz"
"Spain","Spanish","Huesca","Perarrúa"
"Spain","Spanish","Huesca","Puebla de Castro La"
"Spain","Spanish","Huesca","Puente de Montañana"
"Spain","Spanish","Huesca","Pueyo de Araguás El"
"Spain","Spanish","Huesca","San Esteban de Litera"
"Spain","Spanish","Huesca","San Juan de Plan"
"Spain","Spanish","Huesca","Santa Cilia"
"Spain","Spanish","Huesca","Santaliestra y San Quílez"
"Spain","Spanish","Huesca","Sena"
"Spain","Spanish","Huesca","Sopeira"
"Spain","Spanish","Huesca","Tamarite de Litera"
"Spain","Spanish","Huesca","Tella-Sin"
"Spain","Spanish","Huesca","Tolva"
"Spain","Spanish","Huesca","Torla"
"Spain","Spanish","Huesca","Torre la Ribera"
"Spain","Spanish","Huesca","Torrente de Cinca"
"Spain","Spanish","Huesca","Valle de Bardají"
"Spain","Spanish","Huesca","Valle de Lierp"
"Spain","Spanish","Huesca","Velilla de Cinca"
"Spain","Spanish","Huesca","Beranuy"
"Spain","Spanish","Huesca","Viacamp y Litera"
"Spain","Spanish","Huesca","Vicién"
"Spain","Spanish","Huesca","Villanova"
"Spain","Spanish","Huesca","Valle de Hecho"
"Spain","Spanish","Huesca","San Miguel del Cinca"
"Spain","Spanish","Huesca","Sotonera La"
"Spain","Spanish","Huesca","Lupiñén-Ortilla"
"Spain","Spanish","Huesca","Santa María de Dulcis"
"Spain","Spanish","Huesca","Aínsa-Sobrarbe"
"Spain","Spanish","Huesca","Hoz y Costean"
"Spain","Spanish","Huesca","Vencillón"
"Spain","Spanish","Las Palmas","Betancuria"
"Spain","Spanish","Las Palmas","Oliva La"
"Spain","Spanish","Las Palmas","Palmas de Gran Canaria Las"
"Spain","Spanish","Las Palmas","Aldea de San Nicolás La"
"Spain","Spanish","Las Palmas","Santa Lucía de Tirajana"
"Spain","Spanish","Las Palmas","Santa María de Guía de Gran Canaria"
"Sri Lanka","Sri Lankan","Kandy","Hatharaliyadda"
"Sri Lanka","Sri Lankan","Kandy","Harispattuwa"
"Sri Lanka","Sri Lankan","Kandy","Ganga Ihala Korale"
"Sri Lanka","Sri Lankan","Kandy","Doluwa"
"Sri Lanka","Sri Lankan","Kandy","Delthota"
"Sri Lanka","Sri Lankan","Kandy","Akurana"
"Sri Lanka","Sri Lankan","Colombo","Thimbirigasyaya"
"Sri Lanka","Sri Lankan","Colombo","Kotte"
"Sri Lanka","Sri Lankan","Colombo","Seethawaka"
"Sri Lanka","Sri Lankan","Kandy","Talatuoya"
"Sri Lanka","Sri Lankan","Kandy","Pussellawa"
"Sri Lanka","Sri Lankan","Kandy","Pilimathalawa"
"Sri Lanka","Sri Lankan","Kandy","Menikdiwela"
"Sri Lanka","Sri Lankan","Colombo","Ratmalana"
"Sri Lanka","Sri Lankan","Colombo","Padukka"
"Sri Lanka","Sri Lankan","Colombo","Kesbewa"
"Sri Lanka","Sri Lankan","Colombo","Kaduwela"
"Sri Lanka","Sri Lankan","Kandy","Ulapane"
"Sri Lanka","Sri Lankan","Kandy","Watadeniya"
"Sri Lanka","Sri Lankan","Kandy","Madawala"
"Sri Lanka","Sri Lankan","Kandy","Welamboda"
"Sri Lanka","Sri Lankan","Kandy","Udadumbara"
"Sri Lanka","Sri Lankan","Kandy","Hapugastalawa"
"Sri Lanka","Sri Lankan","Kandy","Hanguranketa"
"Sri Lanka","Sri Lankan","Kandy","Galhinna"
"Sri Lanka","Sri Lankan","Kandy","Galagedara"
"Sri Lanka","Sri Lankan","Kandy","Daulagala"
"Sri Lanka","Sri Lankan","Kandy","Daskara"
"Sri Lanka","Sri Lankan","Kandy","Ambatenna"
"Sri Lanka","Sri Lankan","Kandy","Alawatugoda"
"Sri Lanka","Sri Lankan","Kandy","Nawalapitiya"
"Sri Lanka","Sri Lankan","Kandy","Pallekele"
"Sri Lanka","Sri Lankan","Kandy","Katugastota"
"Sri Lanka","Sri Lankan","Kandy","Peradeniya"
"Sri Lanka","Sri Lankan","Kandy","Yatinuwara"
"Sri Lanka","Sri Lankan","Kandy","Udunuwara"
"Sri Lanka","Sri Lankan","Kandy","Ududumbara"
"Sri Lanka","Sri Lankan","Kandy","Udapalatha"
"Sri Lanka","Sri Lankan","Kandy","Thumpane"
"Sri Lanka","Sri Lankan","Kandy","Poojapitiya"
"Sri Lanka","Sri Lankan","Kandy","Pathahewaheta"
"Sri Lanka","Sri Lankan","Kandy","Pathadumbara"
"Sri Lanka","Sri Lankan","Kandy","Pasbage Korale"
"Sri Lanka","Sri Lankan","Kandy","Panvila"
"Sri Lanka","Sri Lankan","Kandy","Teldeniya"
"Sri Lanka","Sri Lankan","Kandy","Minipe"
"Sri Lanka","Sri Lankan","Kandy","Medadumbara"
"Sri Lanka","Sri Lankan","Kandy","Kandy Four Gravets"
"Sri Lanka","Sri Lankan","Kandy","Kundasale"
"Sri Lanka","Sri Lankan","North Western","Puttalam District"
"Sri Lanka","Sri Lankan","Western","Hendala"
"Sri Lanka","Sri Lankan","Southern","Hikkaduwa"
"Sri Lanka","Sri Lankan","Colombo","Homagama"
"Sri Lanka","Sri Lankan","Western","Horana South"
"Sri Lanka","Sri Lankan","Western","Horawala Junction"
"Sri Lanka","Sri Lankan","Western","Ja Ela"
"Sri Lanka","Sri Lankan","Northern","Jaffna"
"Sri Lanka","Sri Lankan","Northern","Jaffna District"
"Sri Lanka","Sri Lankan","Kandy","Kadugannawa"
"Sri Lanka","Sri Lankan","Eastern","Kalmunai"
"Sri Lanka","Sri Lankan","Western","Kalutara"
"Sri Lanka","Sri Lankan","Western","Kandana"
"Sri Lanka","Sri Lankan","Central","Kandy"
"Sri Lanka","Sri Lankan","Central","Kandy District"
"Sri Lanka","Sri Lankan","Uva","Kataragama"
"Sri Lanka","Sri Lankan","Western","Katunayaka"
"Sri Lanka","Sri Lankan","Sabaragamuwa","Kegalle"
"Sri Lanka","Sri Lankan","Sabaragamuwa","Kegalle District"
"Sri Lanka","Sri Lankan","Western","Kelaniya"
"Sri Lanka","Sri Lankan","Northern","Kilinochchi"
"Sri Lanka","Sri Lankan","Northern","Kilinochchi District"
"Sri Lanka","Sri Lankan","Southern","Koggala"
"Sri Lanka","Sri Lankan","Colombo","Kolonnawa"
"Sri Lanka","Sri Lankan","Western","Kotikawatta"
"Sri Lanka","Sri Lankan","North Western","Kuliyapitiya"
"Sri Lanka","Sri Lankan","North Western","Kurunegala"
"Sri Lanka","Sri Lankan","North Western","Kurunegala District"
"Sri Lanka","Sri Lankan","Colombo","Maharagama"
"Sri Lanka","Sri Lankan","Central","Matale"
"Sri Lanka","Sri Lankan","Central","Matale District"
"Sri Lanka","Sri Lankan","Southern","Matara"
"Sri Lanka","Sri Lankan","Southern","Matara District"
"Sri Lanka","Sri Lankan","North Central","Mihintale"
"Sri Lanka","Sri Lankan","Western","Minuwangoda"
"Sri Lanka","Sri Lankan","Southern","Mirissa city"
"Sri Lanka","Sri Lankan","Uva","Monaragala"
"Sri Lanka","Sri Lankan","Uva","Moneragala District"
"Sri Lanka","Sri Lankan","Colombo","Moratuwa"
"Sri Lanka","Sri Lankan","Western","Mulleriyawa"
"Sri Lanka","Sri Lankan","Western","Negombo"
"Sri Lanka","Sri Lankan","Central","Nuwara Eliya"
"Sri Lanka","Sri Lankan","Central","Nuwara Eliya District"
"Sri Lanka","Sri Lankan","Western","Panadura"
"Sri Lanka","Sri Lankan","Western","Peliyagoda"
"Sri Lanka","Sri Lankan","Western","Pita Kotte"
"Sri Lanka","Sri Lankan","Northern","Point Pedro"
"Sri Lanka","Sri Lankan","North Central","Polonnaruwa"
"Sri Lanka","Sri Lankan","North Central","Polonnaruwa District"
"Sri Lanka","Sri Lankan","North Western","Puttalam"
"Sri Lanka","Sri Lankan","Central","Hatton"
